No:,3 month,1 month,1 week,Patients num,,,,,,
3465,1,1,1,23,,,,,,
3466,1,1,0.98,41,,,,,,
3467,1,1,0.599,34,,,,,,
3468,1,1,1.75,76,,,,,,
3469,1,1,1,18,,,,,,
3470,1,1,0.358,28,,,,,,
3471,1,1,1.041,42,,,,,,
3472,1,1,1,37,,,,,,
3473,1,1,1,55,,,,,,
3474,1,1,0.996,44,,,,,,
3475,1,1,1.207,48,,,,,,
3476,1,1,0.965,32,,,,,,
3477,1,1,1,111,,,,,,
3478,1,1,1.043,40,,,,,,
3479,1,1,1.956,70,,,,,,
3480,1,1,1,45,,,,,,
3481,1,1,0.586,52,,,,,,
3482,1,1,1,74,,,,,,
3483,1,1,1,83,,,,,,
3484,1,1,0.95,44,,,,,,
3485,1,1,1,69,,,,,,
3486,1,1,0.25,57,,,,,,
3487,1,1,1,56,,,,,,
3488,1,1,1.077,75,,,,,,
3489,1,1,0.284,26,,,,,,
3490,1,1,3.708,51,,,,,,
3491,1,1,1,82,,,,,,
3492,1,1,1.182,106,,,,,,
3493,1,1,0.449,68,,,,,,
3494,1,1,1.801,86,,,,,,
3495,1,1,1,75,,,,,,
3496,1,1,1,110,,,,,,
3497,1,1,1,71,,,,,,
3498,1,1,1.016,113,,,,,,
3499,1,1.001,1.005,94,,,,,,
3500,1,1,1.185,94,,,,,,
3501,1,1,0.948,65,,,,,,
3502,1,1,1,101,,,,,,
3503,1,1,1.006,80,,,,,,
3504,1,1,1,44,,,,,,
3505,1,1,1,91,,,,,,
3506,1,1,1,80,,,,,,
3507,1,1,0.999,81,,,,,,
3508,1,1,2.498,128,,,,,,
3509,1,1,1.089,40,,,,,,
3510,1,1,1,88,,,,,,
3511,1,1,0.972,48,,,,,,
3512,1,1,1,72,,,,,,
3513,1,1,0.672,53,,,,,,
3514,1,1,1.003,71,,,,,,
3515,1,1,0.423,58,,,,,,
3516,1,1,0.641,80,,,,,,
3517,1,1,1.125,103,,,,,,
3518,1,1,1.004,93,,,,,,
3519,1,1,1,48,,,,,,
3520,1,1,1.02,102,,,,,,
3521,1,1,1,32,,,,,,
3522,1,1,2.263,81,,,,,,
3523,1,1,1.011,81,,,,,,
3524,1,1,1.161,102,,,,,,
3525,1,1,1.231,43,,,,,,
3526,1,1,1,59,,,,,,
3527,1,1,4.007,111,,,,,,
3528,1,1,1,72,,,,,,
3529,1,1,1,48,,,,,,
3530,1,1,3.631,44,,,,,,
3531,1,1,1.039,99,,,,,,
3532,1,1,0.284,100,,,,,,
3533,1,1,1,96,,,,,,
3534,1,1,1.025,83,,,,,,
3535,1,1,1,36,,,,,,
3536,1,1,0.414,112,,,,,,
3537,1,1,0.771,82,,,,,,
3538,1,1,1,40,,,,,,
3539,1,1,0.431,66,,,,,,
3540,1,1,1,87,,,,,,
3541,1,1,1,51,,,,,,
3542,1,1,1,55,,,,,,
3543,1,1,1,48,,,,,,
3544,1,1,1,105,,,,,,
3545,1,1,1,78,,,,,,
3546,1,1,0.872,107,,,,,,
3547,1,1,1,100,,,,,,
3548,1,1,1,70,,,,,,
3549,1,1,0.933,52,,,,,,
3550,1,1,1.09,91,,,,,,
3551,1,1,3.96,35,,,,,,
3552,1,1,1.284,134,,,,,,
3553,1,1,1,70,,,,,,
3554,1,1,0.853,29,,,,,,
3555,1,1,1.011,132,,,,,,
3556,1,1,1.016,65,,,,,,
3557,1,1,0.969,43,,,,,,
3558,1,1,1,69,,,,,,
3559,1,1,1.067,62,,,,,,
3560,1,1,1.153,85,,,,,,
3561,1,1,1,66,,,,,,
3562,1,1,1.031,86,,,,,,
3563,1,1,1,33,,,,,,
3564,1,1,0.303,43,,,,,,
3565,1,0.933,1,67,,,,,,
3566,1,1,0.978,85,,,,,,
3567,1,1,3.392,99,,,,,,
3568,1,1,1,31,,,,,,
3569,1,1,0.314,109,,,,,,
3570,1,1,1,100,,,,,,
3571,1,1,1.197,123,,,,,,
3572,1,1,1,124,,,,,,
3573,1,1,1.575,49,,,,,,
3574,1,1,0.3,121,,,,,,
3575,1,1,1.828,83,,,,,,
3576,1,1,1,144,,,,,,
3577,1,1,1,92,,,,,,
3578,1,1,0.978,26,,,,,,
3579,1,1,1,55,,,,,,
3580,1,1,1.019,79,,,,,,
3581,1,1,1.153,53,,,,,,
3582,1,1,1,37,,,,,,
3583,1,1,1,86,,,,,,
3584,1,1,2.102,82,,,,,,
3585,1,1,0.992,57,,,,,,
3586,1,1,4.177,112,,,,,,
3587,1,1,0.823,39,,,,,,
3588,1,1,1.248,29,,,,,,
3589,1,1,0.959,79,,,,,,
3590,1,1,0.453,81,,,,,,
3591,1,1,1.179,32,,,,,,
3592,1,1,1,112,,,,,,
3593,1,1,1,25,,,,,,
3594,1,1,1,68,,,,,,
3595,1,1,1.014,62,,,,,,
3596,1,1,0.482,30,,,,,,
3597,1,1,0.294,84,,,,,,
3598,1,1,0.931,87,,,,,,
3599,1,1,1,26,,,,,,
3600,1,1,1.093,41,,,,,,
3601,1,1,0.684,101,,,,,,
3602,1,1,1.027,82,,,,,,
3603,1,1,1.259,106,,,,,,
3604,1,1,0.977,83,,,,,,
3605,1,1,0.791,64,,,,,,
3606,1,1,0.414,41,,,,,,
3607,1,1,1,37,,,,,,
3608,1,1,0.901,96,,,,,,
3609,1,1,1,40,,,,,,
3610,1,1,0.432,25,,,,,,
3611,1,1,1.371,67,,,,,,
3612,1,1,3.373,44,,,,,,
3613,1,1,1,134,,,,,,
3614,1,1,1,13,,,,,,
3615,1,0.999,0.956,65,,,,,,
3616,1,1,1.021,112,,,,,,
3617,1,1,1,71,,,,,,
3618,1,1,1.031,91,,,,,,
3619,1,1,1,37,,,,,,
3620,1,1,1.641,90,,,,,,
3621,1,1,1,51,,,,,,
3622,1,1,1.017,78,,,,,,
3623,1,1,0.619,62,,,,,,
3624,1,1,0.717,25,,,,,,
3625,1,1,0.97,94,,,,,,
3626,1,1,1,47,,,,,,
3627,1,1,0.392,92,,,,,,
3628,1,1,1,62,,,,,,
3629,1,1,1,75,,,,,,
3630,1,1,1,76,,,,,,
3631,1,1,1.239,53,,,,,,
3632,1,1,1,49,,,,,,
3633,1,1,1.171,71,,,,,,
3634,1,1,1.721,23,,,,,,
3635,1,1,1,66,,,,,,
3636,1,1,1,90,,,,,,
3637,1,1,1.59,105,,,,,,
3638,1,1,1,53,,,,,,
3639,1,1,1.545,114,,,,,,
3640,1,1,1.164,64,,,,,,
3641,1,1.002,1,41,,,,,,
3642,1,1,2.92,53,,,,,,
3643,1,1,1,102,,,,,,
3644,1,1,1,24,,,,,,
3645,1,1,0.973,43,,,,,,
3646,1,1,1.879,79,,,,,,
3647,1,1,0.85,56,,,,,,
3648,1,1,1.039,93,,,,,,
3649,1,1,0.933,69,,,,,,
3650,1,1,1,54,,,,,,
3651,1,1,1.257,127,,,,,,
3652,1,1,1.225,85,,,,,,
3653,1,1.007,1.003,76,,,,,,
3654,1,1,1.609,121,,,,,,
3655,1,1,0.257,78,,,,,,
3656,1,1,1,112,,,,,,
3657,1,1,0.806,42,,,,,,
3658,1,1,1,102,,,,,,
3659,1,1,2.53,108,,,,,,
3660,1,1,1,87,,,,,,
3661,1,1,1.052,59,,,,,,
3662,1,1,0.982,70,,,,,,
3663,1,1,1.035,65,,,,,,
3664,1,1,1.034,38,,,,,,
3665,1,1,1,119,,,,,,
3666,1,1,1,108,,,,,,
3667,1,1,1,55,,,,,,
3668,1,1,1.014,66,,,,,,
3669,1,1,1.097,66,,,,,,
3670,1,1,1,112,,,,,,
3671,1,1,1.144,91,,,,,,
3672,1,1,1.566,97,,,,,,
3673,1,1,1,96,,,,,,
3674,1,1,3.819,98,,,,,,
3675,1,1,1,59,,,,,,
3676,1,1,1,68,,,,,,
3677,1,1,1.318,49,,,,,,
3678,1,1,1.161,62,,,,,,
3679,1,1,1.041,131,,,,,,
3680,1,1,1,51,,,,,,
3681,1,1,1.139,120,,,,,,
3682,1,1,0.365,46,,,,,,
3683,1,1.001,0.979,62,,,,,,
3684,1,1,0.848,30,,,,,,
3685,1,1,0.356,80,,,,,,
3686,1,1,1,92,,,,,,
3687,1,1,0.848,108,,,,,,
3688,1,1,0.896,26,,,,,,
3689,1,1,0.985,65,,,,,,
3690,1,1,1.171,137,,,,,,
3691,1,1,1,105,,,,,,
3692,1,1,1,61,,,,,,
3693,1,1,1,42,,,,,,
3694,1,1,1,99,,,,,,
3695,1,1,0.909,42,,,,,,
3696,1,1,0.937,91,,,,,,
3697,1,1,1.744,107,,,,,,
3698,1,1,1.073,64,,,,,,
3699,1,1,4.807,95,,,,,,
3700,1,1,0.525,32,,,,,,
3701,1,1,1.402,29,,,,,,
3702,1,1,0.976,23,,,,,,
3703,1,1,0.679,31,,,,,,
3704,1,1,1,122,,,,,,
3705,1,1.001,1,44,,,,,,
3706,1,1,0.245,53,,,,,,
3707,1,1,0.342,101,,,,,,
3708,1,1,1.048,103,,,,,,
3709,1,1,1,37,,,,,,
3710,1,1,0.832,97,,,,,,
3711,1,1,2.226,120,,,,,,
3712,1,1,1,72,,,,,,
3713,1,1,1.292,77,,,,,,
3714,1,1,1.494,111,,,,,,
3715,1,1,1.08,59,,,,,,
3716,1,1,1.022,101,,,,,,
3717,1,1,0.439,43,,,,,,
3718,1,1,1,34,,,,,,
3719,1,1,1,59,,,,,,
3720,1,1,0.757,71,,,,,,
3721,1,1,1.151,101,,,,,,
3722,1,1,1,18,,,,,,
3723,1,1,1.189,95,,,,,,
3724,1,1,1,93,,,,,,
3725,1,1,0.865,26,,,,,,
3726,1,1,0.997,73,,,,,,
3727,1,1,1,89,,,,,,
3728,1,1,1.001,30,,,,,,
3729,1,1,0.938,27,,,,,,
3730,1,1,1.127,36,,,,,,
3731,1,1,3.356,112,,,,,,
3732,1,1,0.385,113,,,,,,
3733,1,1,0.961,53,,,,,,
3734,1,1,1.262,101,,,,,,
3735,1,1,1.297,128,,,,,,
3736,1,1,1,85,,,,,,
3737,1,1,1,49,,,,,,
3738,1,1,1,38,,,,,,
3739,1,1,1,37,,,,,,
3740,1,1,1.054,42,,,,,,
3741,1,1,1,31,,,,,,
3742,1,1.002,1.093,118,,,,,,
3743,1,1,1,77,,,,,,
3744,1,1,1.068,97,,,,,,
3745,1,1,1.178,32,,,,,,
3746,1,1,1,119,,,,,,
3747,1,1,2.454,74,,,,,,
3748,1,1,0.59,79,,,,,,
3749,1,1,1.097,72,,,,,,
3750,1,1,1,113,,,,,,
3751,1,1,1,39,,,,,,
3752,1,1,1,35,,,,,,
3753,1,1,0.358,28,,,,,,
3754,1,1,0.599,74,,,,,,
3755,1,1,0.286,77,,,,,,
3756,1,1,1,42,,,,,,
3757,1,1,1,26,,,,,,
3758,1,1,1.448,82,,,,,,
3759,1,1,1,36,,,,,,
3760,1,1,1,124,,,,,,
3761,1,1,0.278,101,,,,,,
3762,1,1,0.263,90,,,,,,
3763,1,1,1.901,48,,,,,,
3764,1,1,1.183,115,,,,,,
3765,1,1,1.865,60,,,,,,
3766,1,1,1.242,140,,,,,,
3767,1,1,0.386,86,,,,,,
3768,1,1,1.028,23,,,,,,
3769,1,1,1.057,90,,,,,,
3770,1,1,1,112,,,,,,
3771,1,1,1.183,58,,,,,,
3772,1,1,1,84,,,,,,
3773,1,1,0.94,78,,,,,,
3774,1,1,1,40,,,,,,
3775,1,1,3.145,42,,,,,,
3776,1,1,1.141,72,,,,,,
3777,1,1,1.025,103,,,,,,
3778,1,1,1.026,63,,,,,,
3779,1,1,1.037,129,,,,,,
3780,1,1,0.942,27,,,,,,
3781,1,1,1,87,,,,,,
3782,1,1,1.502,63,,,,,,
3783,1,1,0.979,38,,,,,,
3784,1,1,1,47,,,,,,
3785,1,1,0.906,86,,,,,,
3786,1,1,0.6,78,,,,,,
3787,1,1,1,65,,,,,,
3788,1,1,0.835,95,,,,,,
3789,1,1,1.094,71,,,,,,
3790,1,1,1.287,131,,,,,,
3791,1,1,1.146,46,,,,,,
3792,1,1,1.023,41,,,,,,
3793,1,1,1,39,,,,,,
3794,1,1,0.377,87,,,,,,
3795,1,1,1,70,,,,,,
3796,1,1,1,40,,,,,,
3797,1,1,1,97,,,,,,
3798,1,1,1.095,98,,,,,,
3799,1,1,0.909,89,,,,,,
3800,1,1,3.586,51,,,,,,
3801,1,1,0.602,34,,,,,,
3802,1,1,1.911,85,,,,,,
3803,1,1,1.01,81,,,,,,
3804,1,1,0.914,78,,,,,,
3805,1,1,0.994,66,,,,,,
3806,1,1,1,41,,,,,,
3807,1,1,1.011,123,,,,,,
3808,1,1,1.352,85,,,,,,
3809,1,1,1,36,,,,,,
3810,1,1,1.345,134,,,,,,
3811,1,1,1.054,122,,,,,,
3812,1,1,1.237,73,,,,,,
3813,1,1,3.668,83,,,,,,
3814,1,1,1,81,,,,,,
3815,1,1,4.336,73,,,,,,
3816,1,1,1,80,,,,,,
3817,1,1,1,27,,,,,,
3818,1,1,0.578,78,,,,,,
3819,1,1,1.93,82,,,,,,
3820,1,1,0.455,32,,,,,,
3821,1,1,4.073,75,,,,,,
3822,1,1,1.031,73,,,,,,
3823,1,1,0.293,60,,,,,,
3824,1,1,1.322,75,,,,,,
3825,1,1,2.605,121,,,,,,
3826,1,1,0.699,33,,,,,,
3827,1,1,1,46,,,,,,
3828,1,1,1.039,85,,,,,,
3829,1,1,1.445,118,,,,,,
3830,1,1,1.195,122,,,,,,
3831,1,1,1.018,42,,,,,,
3832,1,1,1.005,66,,,,,,
3833,1,1,1.118,50,,,,,,
3834,1,1,2.22,27,,,,,,
3835,1,1,1,118,,,,,,
3836,1,1,0.783,53,,,,,,
3837,1,1,0.835,78,,,,,,
3838,1,1,0.992,102,,,,,,
3839,1,1,0.356,78,,,,,,
3840,1,1,4.454,95,,,,,,
3841,1,1,1.057,64,,,,,,
3842,1,1,1.106,60,,,,,,
3843,1,1,1,46,,,,,,
3844,1,1,1.009,43,,,,,,
3845,1,1,0.965,62,,,,,,
3846,1,1,3.325,65,,,,,,
3847,1,1,2.215,65,,,,,,
3848,1,1,1,60,,,,,,
3849,1,1,1,100,,,,,,
3850,1,1,1.139,55,,,,,,
3851,1,1,0.24,65,,,,,,
3852,1,1,1,121,,,,,,
3853,1,1,1,77,,,,,,
3854,1,1,1,107,,,,,,
3855,1,1,0.996,66,,,,,,
3856,1,1,1.023,75,,,,,,
3857,1,1,1,47,,,,,,
3858,1,1,1,89,,,,,,
3859,1,1,0.99,95,,,,,,
3860,1,1,1,136,,,,,,
3861,1,1,1,43,,,,,,
3862,1,1,1.131,36,,,,,,
3863,1,1,0.72,83,,,,,,
3864,1,1,1,35,,,,,,
3865,1,1,0.471,26,,,,,,
3866,1,1,1,69,,,,,,
3867,1,1,1.023,77,,,,,,
3868,1,1,1.024,76,,,,,,
3869,1,1,3.531,91,,,,,,
3870,1,1,1.064,74,,,,,,
3871,1,1,1,52,,,,,,
3872,1,1,1,127,,,,,,
3873,1,1,1,40,,,,,,
3874,1,1,1,38,,,,,,
3875,1,1,1.934,98,,,,,,
3876,1,1,1.549,71,,,,,,
3877,1,1,1.023,42,,,,,,
3878,1,1,1.02,65,,,,,,
3879,1,1,1.028,108,,,,,,
3880,1,1,1.273,95,,,,,,
3881,1,1,0.397,43,,,,,,
3882,1,1,1.218,119,,,,,,
3883,1,1,1.8,29,,,,,,
3884,1,1,0.904,69,,,,,,
3885,1,1,1,91,,,,,,
3886,1,1,0.891,93,,,,,,
3887,1,1,0.368,61,,,,,,
3888,1,1,1,69,,,,,,
3889,1,1,0.884,68,,,,,,
3890,1,1,1.356,90,,,,,,
3891,1,1,1,84,,,,,,
3892,1,1,1,31,,,,,,
3893,1,1,1.269,114,,,,,,
3894,1,1,1.743,99,,,,,,
3895,1,1,0.521,54,,,,,,
3896,1,1,4.609,90,,,,,,
3897,1,1,1.049,103,,,,,,
3898,1,1,1,42,,,,,,
3899,1,1,0.318,47,,,,,,
3900,1,1,1.001,77,,,,,,
3901,1,1,0.315,85,,,,,,
3902,1,1,1,34,,,,,,
3903,1,1,2.037,120,,,,,,
3904,1,1,1,64,,,,,,
3905,1,1,1.159,42,,,,,,
3906,1,1,1.623,35,,,,,,
3907,1,1,1,75,,,,,,
3908,1,1,1.671,32,,,,,,
3909,1,1,1,48,,,,,,
3910,1,1,1,21,,,,,,
3911,1,1,1.042,39,,,,,,
3912,1,1,1.157,84,,,,,,
3913,1,1,1.006,50,,,,,,
3914,1,1,0.75,69,,,,,,
3915,1,1,1,73,,,,,,
3916,1,1,1,95,,,,,,
3917,1,1,1.238,86,,,,,,
3918,1,1,1.918,64,,,,,,
3919,1,1,0.998,49,,,,,,
3920,1,1,1,56,,,,,,
3921,1,0.77,0.78,75,,,,,,
3922,1,1,1,32,,,,,,
3923,1,1,1.186,91,,,,,,
3924,1,1,1,61,,,,,,
3925,1,1,1,74,,,,,,
3926,1,1,1,106,,,,,,
3927,1,1,1.233,122,,,,,,
3928,1,1,0.758,64,,,,,,
3929,1,1,1,87,,,,,,
3930,1,0.999,1.661,87,,,,,,
3931,1,1,1.091,85,,,,,,
3932,1,1,1,33,,,,,,
3933,1,1,1,51,,,,,,
3934,1,1,1,74,,,,,,
3935,1,1,1,82,,,,,,
3936,1,1,1,89,,,,,,
3937,1,1,2.19,68,,,,,,
3938,1,1,0.437,106,,,,,,
3939,1,1,1.266,52,,,,,,
3940,1,1,0.978,62,,,,,,
3941,1,1,1.542,132,,,,,,
3942,1,1,1,90,,,,,,
3943,1,1,1.114,41,,,,,,
3944,1,1,0.665,62,,,,,,
3945,1,1,1,112,,,,,,
3946,1,1,0.927,67,,,,,,
3947,1,1,1,95,,,,,,
3948,1,1,1,75,,,,,,
3949,1,1,1,118,,,,,,
3950,1,1,1.327,44,,,,,,
3951,1,1,0.921,87,,,,,,
3952,1,1,1.237,123,,,,,,
3953,1,1,0.808,58,,,,,,
3954,1,1,1,41,,,,,,
3955,1,1,0.992,107,,,,,,
3956,1,1,1,52,,,,,,
3957,1,1,0.744,67,,,,,,
3958,1,1,0.347,34,,,,,,
3959,1,1,1,84,,,,,,
3960,1,1,1.651,31,,,,,,
3961,1,1,1.08,111,,,,,,
3962,1,1.007,1.107,100,,,,,,
3963,1,1,1.822,93,,,,,,
3964,1,1,1,45,,,,,,
3965,1,1,1,117,,,,,,
3966,1,1,1.01,107,,,,,,
3967,1,1,0.459,63,,,,,,
3968,1,1,1.018,69,,,,,,
3969,1,1,1,48,,,,,,
3970,1,1,1,34,,,,,,
3971,1,1,1,89,,,,,,
3972,1,1,1,50,,,,,,
3973,1,1,0.71,52,,,,,,
3974,1,1,1,36,,,,,,
3975,1,1.001,1.082,118,,,,,,
3976,1,1,1,85,,,,,,
3977,1,1,1,96,,,,,,
3978,1,1,1,23,,,,,,
3979,1,1,1,130,,,,,,
3980,1,1,1.105,36,,,,,,
3981,1,1,1,33,,,,,,
3982,1,1,0.276,38,,,,,,
3983,1,1,1.327,97,,,,,,
3984,1,1,1.962,85,,,,,,
3985,1,1,1,55,,,,,,
3986,1,1,1.316,26,,,,,,
3987,1,1,1,48,,,,,,
3988,1,1,2.024,126,,,,,,
3989,1,1,3.485,29,,,,,,
3990,1,1,1,122,,,,,,
3991,1,1,1.455,109,,,,,,
3992,1,1,1.708,47,,,,,,
3993,1,1,1,43,,,,,,
3994,1,1,1,87,,,,,,
3995,1,1,1,104,,,,,,
3996,1,1,0.961,52,,,,,,
3997,1,1,1.051,88,,,,,,
3998,1,1,1,62,,,,,,
3999,1,1,1,98,,,,,,
4000,1,1,1,23,,,,,,
4001,1,1,1,116,,,,,,
4002,1,1,1,38,,,,,,
4003,1,1,1,33,,,,,,
4004,1,1,1.685,91,,,,,,
4005,1,1,0.457,42,,,,,,
4006,1,1,0.979,65,,,,,,
4007,1,1,1.009,83,,,,,,
4008,1,1,2.008,112,,,,,,
4009,1,1,1,36,,,,,,
4010,1,1,0.948,48,,,,,,
4011,1,1,1.07,58,,,,,,
4012,1,1,1.237,106,,,,,,
4013,1,0.994,1.228,90,,,,,,
4014,1,1,1,52,,,,,,
4015,1,1,1,55,,,,,,
4016,1,1,1.033,81,,,,,,
4017,1,1,1,88,,,,,,
4018,1,1,1.128,112,,,,,,
4019,1,1,1,81,,,,,,
4020,1,1,0.75,24,,,,,,
4021,1,1,1.061,51,,,,,,
4022,1,1,1.166,125,,,,,,
4023,1,1,0.777,44,,,,,,
4024,1,1,1.527,64,,,,,,
4025,1,1,1,42,,,,,,
4026,1,1,1,94,,,,,,
4027,1,1,0.413,24,,,,,,
4028,1,1,1.382,89,,,,,,
4029,1,1,1.025,104,,,,,,
4030,1,1,1.163,102,,,,,,
4031,1,1,0.979,26,,,,,,
4032,1,1,1,35,,,,,,
4033,1,1,1,99,,,,,,
4034,1,1,1,29,,,,,,
4035,1,1,1.251,104,,,,,,
4036,1,1,1.266,108,,,,,,
4037,1,1,1.04,72,,,,,,
4038,1,1,3.369,35,,,,,,
4039,1,1,1,68,,,,,,
4040,1,1,1.147,51,,,,,,
4041,1,1,0.932,30,,,,,,
4042,1,1,2.206,100,,,,,,
4043,1,1,1.248,82,,,,,,
4044,1,1,1,114,,,,,,
4045,1,1,1,92,,,,,,
4046,1,1,1.065,102,,,,,,
4047,1,1,1,45,,,,,,
4048,1,1,1,53,,,,,,
4049,1,1,1.22,30,,,,,,
4050,1,1,0.97,111,,,,,,
4051,1,1,1.627,30,,,,,,
4052,1,1,0.343,69,,,,,,
4053,1,1,1.473,76,,,,,,
4054,1,1,0.911,66,,,,,,
4055,1,1,1.035,31,,,,,,
4056,1,1,0.987,54,,,,,,
4057,1,1,1.732,105,,,,,,
4058,1,0.998,1.796,74,,,,,,
4059,1,1,1,28,,,,,,
4060,1,1,1.131,77,,,,,,
4061,1,1,0.676,67,,,,,,
4062,1,1,1.715,56,,,,,,
4063,1,1,1.093,58,,,,,,
4064,1,1,1.141,76,,,,,,
4065,1,1,1,86,,,,,,
4066,1,1,1.002,43,,,,,,
4067,1,1,1.096,118,,,,,,
4068,1,1,1.025,39,,,,,,
4069,1,1,1,39,,,,,,
4070,1,1,1.76,70,,,,,,
4071,1,1,1,51,,,,,,
4072,1,1,1.193,95,,,,,,
4073,1,1,0.315,103,,,,,,
4074,1,1,0.794,104,,,,,,
4075,1,1,0.792,66,,,,,,
4076,1,1,1,66,,,,,,
4077,1,1,1,55,,,,,,
4078,1,1,0.924,29,,,,,,
4079,1,1,1.019,52,,,,,,
4080,1,1,1,34,,,,,,
4081,1,1,1,73,,,,,,
4082,1,1,1,80,,,,,,
4083,1,1,1.208,33,,,,,,
4084,1,1,0.343,21,,,,,,
4085,1,1,1.279,125,,,,,,
4086,1,1,1,103,,,,,,
4087,1,1,1,41,,,,,,
4088,1,1,1.026,86,,,,,,
4089,1,1,1,33,,,,,,
4090,1,1,1.831,107,,,,,,
4091,1,1,1,86,,,,,,
4092,1,1,0.262,98,,,,,,
4093,1,1,4.446,103,,,,,,
4094,1,1,1.023,34,,,,,,
4095,1,1,1.093,57,,,,,,
4096,1,1,0.985,92,,,,,,
4097,1,1,1,108,,,,,,
4098,1,1,0.808,80,,,,,,
4099,1,1,1,142,,,,,,
4100,1,1,1.704,40,,,,,,
4101,1,1,1,95,,,,,,
4102,1,1,1,95,,,,,,
4103,1,1,1.066,52,,,,,,
4104,1,1,1,29,,,,,,
4105,1,0.999,0.875,94,,,,,,
4106,1,1,1,116,,,,,,
4107,1,1,0.833,29,,,,,,
4108,1,1,1.005,25,,,,,,
4109,1,1,0.893,104,,,,,,
4110,1,1,1,58,,,,,,
4111,1,1,0.985,38,,,,,,
4112,1,1,1,72,,,,,,
4113,1,1,0.94,81,,,,,,
4114,1,1,0.951,99,,,,,,
4115,1,1,1.002,104,,,,,,
4116,1,1,2.185,41,,,,,,
4117,1,1,1.134,95,,,,,,
4118,1,1,1.031,59,,,,,,
4119,1,1,1.513,86,,,,,,
4120,1,1,1.016,71,,,,,,
4121,1,1,1.208,98,,,,,,
4122,1,1,2.056,120,,,,,,
4123,1,1,0.463,135,,,,,,
4124,1,1,1.276,46,,,,,,
4125,1,1,1,32,,,,,,
4126,1,1,3.532,40,,,,,,
4127,1,1,1.259,55,,,,,,
4128,1,1,1.113,99,,,,,,
4129,1,1,1,32,,,,,,
4130,1,1,2.738,47,,,,,,
4131,1,1,1,76,,,,,,
4132,1,1,1.102,79,,,,,,
4133,1,1,1.002,69,,,,,,
4134,1,1,1.089,115,,,,,,
4135,1,1,1,29,,,,,,
4136,1,1,1,79,,,,,,
4137,1,1,1,71,,,,,,
4138,1,1,1,121,,,,,,
4139,1,1,1.499,72,,,,,,
4140,1,1,1,68,,,,,,
4141,1,1,1,67,,,,,,
4142,1,1,1,85,,,,,,
4143,1,1,0.883,26,,,,,,
4144,1,1,1.053,153,,,,,,
4145,1,1,1.012,108,,,,,,
4146,1,1,1,79,,,,,,
4147,1,1,1.046,96,,,,,,
4148,1,1,1.641,96,,,,,,
4149,1,1,1.02,124,,,,,,
4150,1,1,1,108,,,,,,
4151,1,1,1,38,,,,,,
4152,1,1,0.322,70,,,,,,
4153,1,1,1,113,,,,,,
4154,1,1,1,48,,,,,,
4155,1,1,0.314,59,,,,,,
4156,1,0.976,1,45,,,,,,
4157,1,1,1,133,,,,,,
4158,1,1,0.964,92,,,,,,
4159,1,0.999,1.879,61,,,,,,
4160,1,1,1.167,31,,,,,,
4161,1,1,0.965,41,,,,,,
4162,1,1,0.254,96,,,,,,
4163,1,1,0.985,40,,,,,,
4164,1,1,1,28,,,,,,
4165,1,1,1,99,,,,,,
4166,1,1,1.223,55,,,,,,
4167,1,1,1.139,112,,,,,,
4168,1,1,1.189,107,,,,,,
4169,1,1,1,75,,,,,,
4170,1,1,1.03,42,,,,,,
4171,1,1.001,1.118,87,,,,,,
4172,1,1,0.891,25,,,,,,
4173,1,1,0.828,101,,,,,,
4174,1,1,0.95,132,,,,,,
4175,1,1,1,113,,,,,,
4176,1,1,1.077,93,,,,,,
4177,1,1,1,70,,,,,,
4178,1,1,1,55,,,,,,
4179,1,1,1.019,51,,,,,,
4180,1,1,1,48,,,,,,
4181,1,1,1.228,76,,,,,,
4182,1,1,1.022,105,,,,,,
4183,1,1,1,71,,,,,,
4184,1,1,0.794,47,,,,,,
4185,1,1,3.925,97,,,,,,
4186,1,1,1.128,92,,,,,,
4187,1,1,0.68,31,,,,,,
4188,1,1,1,58,,,,,,
4189,1,1,1,80,,,,,,
4190,1,1,1,89,,,,,,
4191,1,1,1.03,71,,,,,,
4192,1,1,0.868,43,,,,,,
4193,1,1,2.155,51,,,,,,
4194,1,1,1.409,71,,,,,,
4195,1,1,3.467,83,,,,,,
4196,1,1,1.67,62,,,,,,
4197,1,1,0.602,56,,,,,,
4198,1,1,1,111,,,,,,
4199,1,1,1,90,,,,,,
4200,1,1,1.163,96,,,,,,
4201,1,1,0.266,68,,,,,,
4202,1,1,1,45,,,,,,
4203,1,1,1.415,89,,,,,,
4204,1,1,1.185,99,,,,,,
4205,1,1,0.5,71,,,,,,
4206,1,1,1,114,,,,,,
4207,1,1,1.129,84,,,,,,
4208,1,1,1,26,,,,,,
4209,1,1,1,30,,,,,,
4210,1,1,1,95,,,,,,
4211,1,1,1,74,,,,,,
4212,1,1,1.301,66,,,,,,
4213,1,1,1.228,27,,,,,,
4214,1,1,1,119,,,,,,
4215,1,1,1,37,,,,,,
4216,1,1,1,58,,,,,,
4217,1,1,1,45,,,,,,
4218,1,1,0.32,25,,,,,,
4219,1,1,1.385,69,,,,,,
4220,1,0.999,1,84,,,,,,
4221,1,1,0.318,99,,,,,,
4222,1,1,0.97,122,,,,,,
4223,1,1,1,66,,,,,,
4224,1,1,0.931,40,,,,,,
4225,1,1,1.992,53,,,,,,
4226,1,1,1.001,47,,,,,,
